terminal_voltage,terminal_current,temp,charge_current,charge_voltage,time,capacity,cycle,SoH
3.5894,-3.9994,32.2,3.9994,-0.0081,00:01:27,0.0966,66,0.26135
3.5882,-3.9994,32.2,3.9994,-0.0008,00:01:27,0.0972,66,0.26135
3.5872,-3.9994,32.2,3.9994,-0.0028,00:01:28,0.0978,66,0.26135
3.586,-3.9994,32.2,3.9994,-0.012,00:01:28,0.0983,66,0.26135
3.5849,-3.9994,32.2,3.9994,-0.0137,00:01:29,0.0989,66,0.26135
3.5837,-3.9994,32.2,3.9994,-0.0028,00:01:29,0.0994,66,0.26135
3.5826,-3.9994,32.2,3.9994,-0.0089,00:01:30,0.1,66,0.26135
3.5815,-3.9994,32.2,3.9994,-0.0073,00:01:30,0.1005,66,0.26135
3.5804,-3.9994,32.2,3.9994,-0.0029,00:01:31,0.1011,66,0.26135
3.5792,-3.9994,32.2,3.9994,-0.0099,00:01:31,0.1016,66,0.26135
3.5782,-3.9994,32.2,3.9994,0.001,00:01:32,0.1022,66,0.26135
3.5771,-3.9993,32.2,3.9993,-0.0027,00:01:32,0.1028,66,0.26135
3.576,-3.9993,32.2,3.9993,0.0039,00:01:33,0.1033,66,0.26135
3.5749,-3.9993,32.2,3.9993,0.008,00:01:33,0.1039,66,0.26135
3.5738,-3.9993,32.4,3.9993,0.0042,00:01:34,0.1044,66,0.26135
3.5727,-3.9993,32.4,3.9993,0.0044,00:01:34,0.105,66,0.26135
3.5715,-3.9992,32.4,3.9992,0.0006,00:01:35,0.1055,66,0.26135
3.5704,-3.9992,32.2,3.9992,0.0096,00:01:35,0.1061,66,0.26135
3.5693,-3.9992,32.4,3.9992,0.0115,00:01:36,0.1066,66,0.26135
3.5682,-3.9992,32.4,3.9992,0.0069,00:01:36,0.1072,66,0.26135
3.567,-3.9992,32.4,3.9992,0.0061,00:01:37,0.1078,66,0.26135
3.5659,-3.9992,32.4,3.9992,-0.0119,00:01:37,0.1083,66,0.26135
3.5648,-3.9992,32.4,3.9992,0.0013,00:01:38,0.1089,66,0.26135
3.5637,-3.9991,32.4,3.9991,0.0076,00:01:38,0.1094,66,0.26135
3.5626,-3.9991,32.4,3.9991,0.0064,00:01:39,0.11,66,0.26135
3.5615,-3.9991,32.4,3.9991,0.0087,00:01:39,0.1105,66,0.26135
3.5604,-3.9991,32.4,3.9991,-0.0045,00:01:40,0.1111,66,0.26135
3.5593,-3.9991,32.4,3.9991,0.0042,00:01:40,0.1116,66,0.26135
3.5581,-3.9991,32.4,3.9991,-0.0058,00:01:41,0.1122,66,0.26135
3.5571,-3.9991,32.4,3.9991,0.0017,00:01:41,0.1128,66,0.26135
3.556,-3.9991,32.4,3.9991,0.0095,00:01:42,0.1133,66,0.26135
3.5549,-3.9991,32.4,3.9991,-0.013,00:01:42,0.1139,66,0.26135
3.5538,-3.9991,32.4,3.9991,0.0101,00:01:43,0.1144,66,0.26135
3.5527,-3.9991,32.4,3.9991,-0.003,00:01:43,0.115,66,0.26135
3.5516,-3.9991,32.4,3.9991,-0.0035,00:01:44,0.1155,66,0.26135
3.5505,-3.9991,32.4,3.9991,0.0023,00:01:44,0.1161,66,0.26135
3.5494,-3.9991,32.4,3.9991,-0.0065,00:01:45,0.1166,66,0.26135
3.5482,-3.9991,32.4,3.9991,0.0092,00:01:45,0.1172,66,0.26135
3.5471,-3.9992,32.4,3.9992,0.0075,00:01:46,0.1178,66,0.26135
3.546,-3.9992,32.4,3.9992,-0.0019,00:01:46,0.1183,66,0.26135
3.5449,-3.9992,32.4,3.9992,0.0033,00:01:47,0.1189,66,0.26135
3.5438,-3.9992,32.6,3.9992,-0.0054,00:01:47,0.1194,66,0.26135
3.5427,-3.9993,32.4,3.9993,0.0071,00:01:48,0.12,66,0.26135
3.5416,-3.9993,32.4,3.9993,0.0068,00:01:48,0.1205,66,0.26135
3.5405,-3.9993,32.4,3.9993,0.0028,00:01:49,0.1211,66,0.26135
3.5394,-3.9993,32.4,3.9993,0.0039,00:01:49,0.1216,66,0.26135
3.5384,-3.9994,32.4,3.9994,-0.0024,00:01:50,0.1222,66,0.26135
3.5372,-3.9994,32.4,3.9994,0.004,00:01:50,0.1228,66,0.26135
3.5361,-3.9994,32.6,3.9994,-0.0036,00:01:51,0.1233,66,0.26135
3.535,-3.9994,32.6,3.9994,0.0054,00:01:51,0.1239,66,0.26135
3.5339,-3.9994,32.6,3.9994,0.0071,00:01:52,0.1244,66,0.26135
3.5328,-3.9994,32.6,3.9994,-0.0031,00:01:52,0.125,66,0.26135
3.5317,-3.9994,32.6,3.9994,0.0026,00:01:53,0.1255,66,0.26135
3.5306,-3.9994,32.6,3.9994,0.0004,00:01:53,0.1261,66,0.26135
3.5295,-3.9994,32.6,3.9994,0.0025,00:01:54,0.1266,66,0.26135
3.5285,-3.9994,32.6,3.9994,-0.0033,00:01:54,0.1272,66,0.26135
3.5274,-3.9994,32.6,3.9994,0.0035,00:01:55,0.1278,66,0.26135
3.5263,-3.9994,32.6,3.9994,-0.0019,00:01:55,0.1283,66,0.26135
3.5252,-3.9994,32.6,3.9994,-0.0066,00:01:56,0.1289,66,0.26135
3.5241,-3.9993,32.6,3.9993,-0.0129,00:01:56,0.1294,66,0.26135
3.523,-3.9993,32.6,3.9993,-0.0001,00:01:57,0.13,66,0.26135
3.5219,-3.9993,32.6,3.9993,0.0023,00:01:57,0.1305,66,0.26135
3.5208,-3.9993,32.6,3.9993,-0.0032,00:01:58,0.1311,66,0.26135
3.5198,-3.9993,32.6,3.9993,-0.0025,00:01:58,0.1316,66,0.26135
3.5187,-3.9993,32.6,3.9993,-0.0124,00:01:59,0.1322,66,0.26135
3.5177,-3.9993,32.6,3.9993,-0.0101,00:01:59,0.1328,66,0.26135
3.5166,-3.9993,32.6,3.9993,0.0007,00:02:00,0.1333,66,0.26135
3.5155,-3.9993,32.6,3.9993,-0.001,00:02:00,0.1339,66,0.26135
3.5144,-3.9993,32.6,3.9993,0.0015,00:02:01,0.1344,66,0.26135
3.5134,-3.9993,32.8,3.9993,-0.0125,00:02:01,0.135,66,0.26135
3.5123,-3.9993,32.8,3.9993,-0.0119,00:02:02,0.1355,66,0.26135
3.5112,-3.9993,32.6,3.9993,0.0052,00:02:02,0.1361,66,0.26135
3.5102,-3.9992,32.6,3.9992,-0.0021,00:02:03,0.1366,66,0.26135
3.5091,-3.9992,32.8,3.9992,0.0023,00:02:03,0.1372,66,0.26135
3.5081,-3.9992,32.8,3.9992,-0.002,00:02:04,0.1378,66,0.26135
3.5069,-3.9992,32.8,3.9992,-0.0115,00:02:04,0.1383,66,0.26135
3.5058,-3.9992,32.8,3.9992,0.003,00:02:05,0.1389,66,0.26135
3.5048,-3.9991,32.8,3.9991,-0.0129,00:02:05,0.1394,66,0.26135
3.5037,-3.9991,32.8,3.9991,0.0045,00:02:06,0.14,66,0.26135
3.5026,-3.9991,32.8,3.9991,-0.0114,00:02:06,0.1405,66,0.26135
3.5015,-3.9991,32.8,3.9991,0.0013,00:02:07,0.1411,66,0.26135
3.5005,-3.9991,32.8,3.9991,0.0011,00:02:07,0.1416,66,0.26135
3.4994,-3.9991,32.8,3.9991,0.0017,00:02:08,0.1422,66,0.26135
3.4983,-3.9991,32.9,3.9991,-0.0017,00:02:08,0.1428,66,0.26135
3.4972,-3.9991,32.9,3.9991,-0.0051,00:02:09,0.1433,66,0.26135
3.4962,-3.9991,32.9,3.9991,0.0117,00:02:09,0.1439,66,0.26135
3.4952,-3.9991,32.8,3.9991,-0.0027,00:02:10,0.1444,66,0.26135
3.4942,-3.9991,32.8,3.9991,0.0084,00:02:10,0.145,66,0.26135
3.4931,-3.9991,32.8,3.9991,-0.0053,00:02:11,0.1455,66,0.26135
3.492,-3.9991,32.8,3.9991,-0.0039,00:02:11,0.1461,66,0.26135
3.4909,-3.9991,32.8,3.9991,0.0041,00:02:12,0.1466,66,0.26135
3.4899,-3.9992,32.8,3.9992,-0.0057,00:02:12,0.1472,66,0.26135
3.4888,-3.9992,32.8,3.9992,0.0086,00:02:13,0.1477,66,0.26135
3.4878,-3.9992,32.8,3.9992,-0.0051,00:02:13,0.1483,66,0.26135
3.4867,-3.9992,32.8,3.9992,0.0087,00:02:14,0.1489,66,0.26135
3.4856,-3.9992,32.8,3.9992,0.0098,00:02:14,0.1494,66,0.26135
3.4846,-3.9992,32.8,3.9992,0.005,00:02:15,0.15,66,0.26135
3.4835,-3.9992,32.9,3.9992,0.0006,00:02:15,0.1505,66,0.26135
3.4824,-3.9992,32.9,3.9992,-0.0086,00:02:16,0.1511,66,0.26135
3.4813,-3.9992,32.9,3.9992,0.0149,00:02:16,0.1516,66,0.26135
3.4802,-3.9992,32.9,3.9992,0.0033,00:02:17,0.1522,66,0.26135
3.4792,-3.9992,32.9,3.9992,0.0067,00:02:17,0.1527,66,0.26135
3.4782,-3.9992,32.9,3.9992,0.0091,00:02:18,0.1533,66,0.26135
3.4771,-3.9992,32.9,3.9992,0.0006,00:02:18,0.1539,66,0.26135
3.476,-3.9992,32.9,3.9992,0.0048,00:02:19,0.1544,66,0.26135
3.4749,-3.9993,32.9,3.9993,0.0115,00:02:19,0.155,66,0.26135
3.4739,-3.9993,32.9,3.9993,0.0134,00:02:20,0.1555,66,0.26135
3.4728,-3.9993,32.9,3.9993,0.0077,00:02:20,0.1561,66,0.26135
3.4718,-3.9993,32.9,3.9993,0.0021,00:02:21,0.1566,66,0.26135
3.4707,-3.9994,32.9,3.9994,0.0042,00:02:21,0.1572,66,0.26135
3.4697,-3.9994,32.9,3.9994,0.002,00:02:22,0.1577,66,0.26135
3.4686,-3.9994,32.9,3.9994,0.0087,00:02:22,0.1583,66,0.26135
3.4676,-3.9994,32.9,3.9994,0.0011,00:02:23,0.1589,66,0.26135
3.4665,-3.9994,32.9,3.9994,0.0087,00:02:23,0.1594,66,0.26135
3.4654,-3.9994,32.9,3.9994,0.0025,00:02:24,0.16,66,0.26135
3.4644,-3.9994,33.1,3.9994,-0.002,00:02:24,0.1605,66,0.26135
3.4633,-3.9994,32.9,3.9994,0.004,00:02:25,0.1611,66,0.26135
3.4623,-3.9994,32.9,3.9994,0.0044,00:02:25,0.1616,66,0.26135
3.4612,-3.9994,33.1,3.9994,0.0097,00:02:26,0.1622,66,0.26135
3.4602,-3.9994,33.1,3.9994,-0.0015,00:02:26,0.1627,66,0.26135
3.4591,-3.9994,33.1,3.9994,-0.0037,00:02:27,0.1633,66,0.26135
3.4581,-3.9994,33.1,3.9994,-0.0004,00:02:27,0.1639,66,0.26135
3.457,-3.9994,33.1,3.9994,-0.0026,00:02:28,0.1644,66,0.26135
3.4559,-3.9993,32.9,3.9993,-0.0017,00:02:28,0.165,66,0.26135
3.4549,-3.9993,33.1,3.9993,0.0035,00:02:29,0.1655,66,0.26135
3.4538,-3.9993,33.1,3.9993,0.0065,00:02:29,0.1661,66,0.26135
3.4528,-3.9993,33.1,3.9993,-0.0029,00:02:30,0.1666,66,0.26135
3.4517,-3.9993,33.1,3.9993,-0.0077,00:02:30,0.1672,66,0.26135
3.4507,-3.9993,33.1,3.9993,-0.0016,00:02:31,0.1677,66,0.26135
3.4497,-3.9993,33.1,3.9993,-0.0068,00:02:31,0.1683,66,0.26135
3.4486,-3.9993,33.1,3.9993,0.0001,00:02:32,0.1689,66,0.26135
3.4476,-3.9993,33.1,3.9993,-0.0035,00:02:32,0.1694,66,0.26135
3.4466,-3.9993,33.1,3.9993,-0.0033,00:02:33,0.17,66,0.26135
3.4456,-3.9993,33.1,3.9993,0.0094,00:02:33,0.1705,66,0.26135
3.4445,-3.9993,33.1,3.9993,-0.0119,00:02:34,0.1711,66,0.26135
3.4435,-3.9993,33.1,3.9993,0.0095,00:02:34,0.1716,66,0.26135
3.4424,-3.9992,33.1,3.9992,0.0023,00:02:35,0.1722,66,0.26135
3.4413,-3.9992,33.1,3.9992,-0.0004,00:02:35,0.1727,66,0.26135
3.4403,-3.9992,33.1,3.9992,0.012,00:02:36,0.1733,66,0.26135
3.4392,-3.9992,33.1,3.9992,-0.0126,00:02:36,0.1739,66,0.26135
3.4383,-3.9992,33.1,3.9992,-0.0021,00:02:37,0.1744,66,0.26135
3.4372,-3.9991,33.3,3.9991,-0.0099,00:02:37,0.175,66,0.26135
3.4362,-3.9991,33.3,3.9991,0.0033,00:02:38,0.1755,66,0.26135
3.4351,-3.9991,33.3,3.9991,0.0156,00:02:38,0.1761,66,0.26135
3.4341,-3.9991,33.3,3.9991,-0.0119,00:02:39,0.1766,66,0.26135
3.433,-3.9991,33.3,3.9991,0.0035,00:02:39,0.1772,66,0.26135
3.432,-3.9991,33.3,3.9991,-0.0154,00:02:40,0.1777,66,0.26135
3.4309,-3.9991,33.3,3.9991,-0.0012,00:02:40,0.1783,66,0.26135
3.4299,-3.9991,33.3,3.9991,-0.0013,00:02:41,0.1789,66,0.26135
3.4289,-3.9991,33.3,3.9991,-0.0132,00:02:41,0.1794,66,0.26135
3.4277,-3.9991,33.3,3.9991,-0.0038,00:02:42,0.18,66,0.26135
3.4267,-3.9991,33.3,3.9991,-0.0099,00:02:42,0.1805,66,0.26135
3.4257,-3.9991,33.3,3.9991,0.0038,00:02:43,0.1811,66,0.26135
3.4247,-3.9991,33.3,3.9991,-0.0093,00:02:43,0.1816,66,0.26135
3.4237,-3.9991,33.3,3.9991,-0.0126,00:02:44,0.1822,66,0.26135
3.4226,-3.9991,33.3,3.9991,-0.0036,00:02:44,0.1827,66,0.26135
3.4215,-3.9991,33.3,3.9991,-0.0157,00:02:45,0.1833,66,0.26135
3.4204,-3.9991,33.3,3.9991,-0.0086,00:02:45,0.1839,66,0.26135
3.4194,-3.9992,33.3,3.9992,-0.0146,00:02:46,0.1844,66,0.26135
3.4183,-3.9992,33.3,3.9992,-0.0124,00:02:46,0.185,66,0.26135
3.4173,-3.9992,33.3,3.9992,-0.0038,00:02:47,0.1855,66,0.26135
3.4162,-3.9992,33.3,3.9992,0.0056,00:02:47,0.1861,66,0.26135
3.4152,-3.9992,33.5,3.9992,-0.0066,00:02:48,0.1866,66,0.26135
3.4142,-3.9993,33.5,3.9993,-0.0113,00:02:48,0.1872,66,0.26135
3.4131,-3.9993,33.3,3.9993,-0.0068,00:02:49,0.1877,66,0.26135
3.4122,-3.9993,33.3,3.9993,-0.0042,00:02:49,0.1883,66,0.26135
3.4111,-3.9993,33.3,3.9993,0.0089,00:02:50,0.1889,66,0.26135
3.41,-3.9993,33.3,3.9993,0.0031,00:02:50,0.1894,66,0.26135
3.409,-3.9993,33.5,3.9993,0.001,00:02:51,0.19,66,0.26135
3.408,-3.9994,33.5,3.9994,0.0027,00:02:51,0.1905,66,0.26135
3.4069,-3.9994,33.3,3.9994,0.0,00:02:52,0.1911,66,0.26135
3.4059,-3.9994,33.3,3.9994,0.0143,00:02:52,0.1916,66,0.26135
3.4049,-3.9994,33.3,3.9994,0.0116,00:02:53,0.1922,66,0.26135
3.4038,-3.9994,33.3,3.9994,-0.0027,00:02:53,0.1927,66,0.26135
3.4027,-3.9994,33.5,3.9994,0.0064,00:02:54,0.1933,66,0.26135
3.4018,-3.9994,33.5,3.9994,-0.0056,00:02:54,0.1939,66,0.26135
3.4007,-3.9994,33.5,3.9994,0.0044,00:02:55,0.1944,66,0.26135
3.3996,-3.9994,33.5,3.9994,0.0082,00:02:55,0.195,66,0.26135
3.3986,-3.9994,33.5,3.9994,-0.0064,00:02:56,0.1955,66,0.26135
3.3976,-3.9994,33.5,3.9994,0.0098,00:02:56,0.1961,66,0.26135
3.3965,-3.9994,33.5,3.9994,-0.0004,00:02:57,0.1966,66,0.26135
3.3955,-3.9994,33.5,3.9994,0.0091,00:02:57,0.1972,66,0.26135
3.3945,-3.9994,33.5,3.9994,0.0036,00:02:58,0.1977,66,0.26135
3.3934,-3.9994,33.5,3.9994,-0.007,00:02:58,0.1983,66,0.26135
3.3924,-3.9994,33.5,3.9994,0.0082,00:02:59,0.1989,66,0.26135
3.3914,-3.9994,33.5,3.9994,0.0014,00:02:59,0.1994,66,0.26135
3.3905,-3.9994,33.5,3.9994,-0.0034,00:03:00,0.2,66,0.26135
3.3894,-3.9993,33.5,3.9993,-0.0065,00:03:00,0.2005,66,0.26135
3.3884,-3.9993,33.5,3.9993,-0.0036,00:03:01,0.2011,66,0.26135
3.3873,-3.9993,33.5,3.9993,0.0079,00:03:01,0.2016,66,0.26135
3.3863,-3.9993,33.5,3.9993,-0.0092,00:03:02,0.2022,66,0.26135
3.3852,-3.9992,33.7,3.9992,0.0138,00:03:02,0.2027,66,0.26135
3.3842,-3.9992,33.5,3.9992,0.007,00:03:03,0.2033,66,0.26135
3.3832,-3.9992,33.7,3.9992,0.0023,00:03:03,0.2039,66,0.26135
3.3822,-3.9992,33.7,3.9992,0.0154,00:03:04,0.2044,66,0.26135
3.3811,-3.9992,33.7,3.9992,0.0072,00:03:04,0.205,66,0.26135
3.3801,-3.9992,33.7,3.9992,0.0149,00:03:05,0.2055,66,0.26135
3.379,-3.9992,33.7,3.9992,0.0075,00:03:05,0.2061,66,0.26135
3.378,-3.9991,33.7,3.9991,-0.0052,00:03:06,0.2066,66,0.26135
3.377,-3.9991,33.7,3.9991,-0.0144,00:03:06,0.2072,66,0.26135
3.376,-3.9991,33.7,3.9991,0.0005,00:03:07,0.2077,66,0.26135
3.3749,-3.9991,33.7,3.9991,0.0062,00:03:07,0.2083,66,0.26135
3.3739,-3.9991,33.7,3.9991,0.0034,00:03:08,0.2088,66,0.26135
3.3729,-3.9991,33.7,3.9991,0.0001,00:03:08,0.2094,66,0.26135
3.3719,-3.9991,33.7,3.9991,-0.0098,00:03:09,0.21,66,0.26135
3.3708,-3.9991,33.7,3.9991,-0.0099,00:03:09,0.2105,66,0.26135
3.3698,-3.9991,33.7,3.9991,0.006,00:03:10,0.2111,66,0.26135
3.3687,-3.9991,33.7,3.9991,0.0021,00:03:10,0.2116,66,0.26135
3.3676,-3.9992,33.7,3.9992,-0.0148,00:03:11,0.2122,66,0.26135
3.3666,-3.9992,33.7,3.9992,0.0087,00:03:11,0.2127,66,0.26135
3.3655,-3.9992,33.7,3.9992,0.0003,00:03:12,0.2133,66,0.26135
3.3645,-3.9992,33.7,3.9992,-0.0099,00:03:12,0.2138,66,0.26135
3.3634,-3.9992,33.9,3.9992,-0.0051,00:03:13,0.2144,66,0.26135
3.3625,-3.9993,33.9,3.9993,0.0021,00:03:13,0.215,66,0.26135
3.3614,-3.9993,33.9,3.9993,-0.0056,00:03:14,0.2155,66,0.26135
3.3604,-3.9993,33.9,3.9993,0.0105,00:03:14,0.2161,66,0.26135
3.3593,-3.9993,33.9,3.9993,-0.0057,00:03:15,0.2166,66,0.26135
3.3583,-3.9993,33.9,3.9993,0.0137,00:03:15,0.2172,66,0.26135
3.3573,-3.9994,33.9,3.9994,-0.0021,00:03:16,0.2177,66,0.26135
3.3562,-3.9994,33.9,3.9994,0.0076,00:03:16,0.2183,66,0.26135
3.3552,-3.9994,33.9,3.9994,0.0146,00:03:17,0.2188,66,0.26135
3.3542,-3.9994,33.9,3.9994,0.0057,00:03:17,0.2194,66,0.26135
3.3531,-3.9994,33.9,3.9994,0.0048,00:03:18,0.22,66,0.26135
3.3521,-3.9994,34.1,3.9994,-0.0103,00:03:18,0.2205,66,0.26135
3.351,-3.9994,33.9,3.9994,-0.0029,00:03:19,0.2211,66,0.26135
3.35,-3.9994,33.9,3.9994,0.0028,00:03:19,0.2216,66,0.26135
3.349,-3.9994,33.9,3.9994,-0.0033,00:03:20,0.2222,66,0.26135
3.348,-3.9994,33.9,3.9994,-0.0009,00:03:20,0.2227,66,0.26135
3.3469,-3.9993,33.9,3.9993,-0.009,00:03:21,0.2233,66,0.26135
3.346,-3.9993,33.9,3.9993,-0.0135,00:03:21,0.2238,66,0.26135
3.345,-3.9993,33.9,3.9993,0.011,00:03:22,0.2244,66,0.26135
3.3439,-3.9993,33.9,3.9993,-0.0056,00:03:22,0.225,66,0.26135
3.3428,-3.9993,33.9,3.9993,0.0052,00:03:23,0.2255,66,0.26135
3.3418,-3.9992,34.1,3.9992,-0.0012,00:03:23,0.2261,66,0.26135
3.3407,-3.9992,34.1,3.9992,-0.0128,00:03:24,0.2266,66,0.26135
3.3398,-3.9992,34.1,3.9992,0.0166,00:03:24,0.2272,66,0.26135
3.3387,-3.9992,34.1,3.9992,-0.0036,00:03:25,0.2277,66,0.26135
3.3377,-3.9992,34.1,3.9992,-0.0045,00:03:25,0.2283,66,0.26135
3.3367,-3.9991,34.1,3.9991,0.0023,00:03:26,0.2288,66,0.26135
3.3356,-3.9991,34.1,3.9991,-0.0021,00:03:26,0.2294,66,0.26135
3.3346,-3.9991,34.1,3.9991,-0.001,00:03:27,0.23,66,0.26135
3.3336,-3.9991,34.1,3.9991,0.0023,00:03:27,0.2305,66,0.26135
3.3325,-3.9991,34.1,3.9991,0.005,00:03:28,0.2311,66,0.26135
3.3315,-3.9991,34.1,3.9991,0.0104,00:03:28,0.2316,66,0.26135
3.3305,-3.9992,34.1,3.9992,0.0027,00:03:29,0.2322,66,0.26135
3.3293,-3.9992,34.1,3.9992,-0.0049,00:03:29,0.2327,66,0.26135
3.3282,-3.9992,34.1,3.9992,0.01,00:03:30,0.2333,66,0.26135
3.3272,-3.9992,34.1,3.9992,0.006,00:03:30,0.2338,66,0.26135
3.3261,-3.9992,34.1,3.9992,0.0107,00:03:31,0.2344,66,0.26135
3.325,-3.9992,34.3,3.9992,0.0105,00:03:31,0.235,66,0.26135
3.324,-3.9993,34.3,3.9993,0.0163,00:03:32,0.2355,66,0.26135
3.323,-3.9993,34.3,3.9993,0.0028,00:03:32,0.2361,66,0.26135
3.322,-3.9993,34.1,3.9993,0.0114,00:03:33,0.2366,66,0.26135
3.3209,-3.9993,34.3,3.9993,0.012,00:03:33,0.2372,66,0.26135
3.3198,-3.9993,34.3,3.9993,-0.0053,00:03:34,0.2377,66,0.26135
3.3187,-3.9993,34.3,3.9993,0.0005,00:03:34,0.2383,66,0.26135
3.3177,-3.9994,34.3,3.9994,-0.0033,00:03:35,0.2388,66,0.26135
3.3167,-3.9994,34.3,3.9994,-0.0091,00:03:35,0.2394,66,0.26135
3.3155,-3.9994,34.3,3.9994,0.0072,00:03:36,0.24,66,0.26135
3.3145,-3.9994,34.3,3.9994,0.0068,00:03:36,0.2405,66,0.26135
3.3135,-3.9994,34.3,3.9994,-0.0063,00:03:37,0.2411,66,0.26135
3.3124,-3.9994,34.5,3.9994,0.0073,00:03:37,0.2416,66,0.26135
3.3114,-3.9994,34.3,3.9994,-0.0103,00:03:38,0.2422,66,0.26135
3.3103,-3.9994,34.3,3.9994,0.0052,00:03:38,0.2427,66,0.26135
3.3093,-3.9993,34.3,3.9993,0.0107,00:03:39,0.2433,66,0.26135
3.3082,-3.9993,34.3,3.9993,-0.0028,00:03:39,0.2438,66,0.26135
3.3072,-3.9993,34.5,3.9993,0.0053,00:03:40,0.2444,66,0.26135
3.3062,-3.9993,34.5,3.9993,-0.0048,00:03:40,0.245,66,0.26135
3.3052,-3.9993,34.5,3.9993,0.006,00:03:41,0.2455,66,0.26135
3.3041,-3.9993,34.5,3.9993,0.0079,00:03:41,0.2461,66,0.26135
3.3031,-3.9993,34.5,3.9993,0.0159,00:03:42,0.2466,66,0.26135
3.3021,-3.9993,34.5,3.9993,0.0071,00:03:42,0.2472,66,0.26135
3.301,-3.9992,34.5,3.9992,0.0011,00:03:43,0.2477,66,0.26135
3.2999,-3.9992,34.5,3.9992,0.0088,00:03:43,0.2483,66,0.26135
3.2988,-3.9992,34.5,3.9992,-0.0141,00:03:44,0.2488,66,0.26135
3.2979,-3.9992,34.5,3.9992,0.005,00:03:44,0.2494,66,0.26135
3.2968,-3.9992,34.5,3.9992,0.0088,00:03:45,0.25,66,0.26135
3.2958,-3.9992,34.5,3.9992,-0.0079,00:03:45,0.2505,66,0.26135
3.2947,-3.9991,34.5,3.9991,-0.0024,00:03:46,0.2511,66,0.26135
3.2937,-3.9991,34.5,3.9991,-0.0132,00:03:46,0.2516,66,0.26135
3.2926,-3.9991,34.5,3.9991,-0.0016,00:03:47,0.2522,66,0.26135
3.2915,-3.9991,34.5,3.9991,-0.0111,00:03:47,0.2527,66,0.26135
3.2905,-3.9991,34.5,3.9991,0.0042,00:03:48,0.2533,66,0.26135
3.2895,-3.9991,34.6,3.9991,-0.0065,00:03:48,0.2538,66,0.26135
3.2884,-3.9991,34.6,3.9991,-0.0143,00:03:49,0.2544,66,0.26135
3.2873,-3.9991,34.6,3.9991,-0.0075,00:03:49,0.255,66,0.26135
3.2863,-3.9991,34.5,3.9991,-0.0045,00:03:50,0.2555,66,0.26135
3.2852,-3.9991,34.5,3.9991,0.0101,00:03:50,0.2561,66,0.26135
3.2842,-3.9991,34.6,3.9991,0.0043,00:03:51,0.2566,66,0.26135
3.283,-3.9991,34.6,3.9991,-0.0006,00:03:51,0.2572,66,0.26135
3.2819,-3.9992,34.6,3.9992,0.0028,00:03:52,0.2577,66,0.26135
3.2809,-3.9992,34.6,3.9992,0.0007,00:03:52,0.2583,66,0.26135
3.2798,-3.9992,34.6,3.9992,0.0149,00:03:53,0.2588,66,0.26135
3.2788,-3.9992,34.6,3.9992,0.0073,00:03:53,0.2594,66,0.26135
3.2777,-3.9993,34.6,3.9993,-0.0038,00:03:54,0.26,66,0.26135
3.2766,-3.9993,34.6,3.9993,0.004,00:03:54,0.2605,66,0.26135
3.2756,-3.9993,34.6,3.9993,-0.0047,00:03:55,0.2611,66,0.26135
3.2745,-3.9993,34.6,3.9993,-0.0003,00:03:55,0.2616,66,0.26135
3.2734,-3.9994,34.6,3.9994,0.0127,00:03:56,0.2622,66,0.26135
3.2723,-3.9994,34.6,3.9994,0.0058,00:03:56,0.2627,66,0.26135
3.2712,-3.9994,34.8,3.9994,0.0045,00:03:57,0.2633,66,0.26135
3.2702,-3.9994,34.8,3.9994,0.003,00:03:57,0.2638,66,0.26135
3.2691,-3.9994,34.6,3.9994,-0.0084,00:03:58,0.2644,66,0.26135
3.2681,-3.9994,34.8,3.9994,0.0143,00:03:58,0.2649,66,0.26135
3.2669,-3.9994,34.8,3.9994,-0.0034,00:03:59,0.2655,66,0.26135
3.2658,-3.9994,34.8,3.9994,0.0132,00:03:59,0.2661,66,0.26135
3.2648,-3.9994,34.8,3.9994,0.0091,00:04:00,0.2666,66,0.26135
3.2637,-3.9994,34.8,3.9994,-0.0042,00:04:00,0.2672,66,0.26135
3.2626,-3.9994,34.8,3.9994,0.0038,00:04:01,0.2677,66,0.26135
3.2616,-3.9994,34.8,3.9994,0.0153,00:04:01,0.2683,66,0.26135
3.2604,-3.9994,34.8,3.9994,0.003,00:04:02,0.2688,66,0.26135
3.2594,-3.9994,34.8,3.9994,-0.0018,00:04:02,0.2694,66,0.26135
3.2583,-3.9993,35.0,3.9993,-0.0069,00:04:03,0.2699,66,0.26135
3.2573,-3.9993,35.0,3.9993,-0.0093,00:04:03,0.2705,66,0.26135
3.2562,-3.9993,35.0,3.9993,-0.0117,00:04:04,0.2711,66,0.26135
3.2551,-3.9992,35.0,3.9992,-0.0042,00:04:04,0.2716,66,0.26135
3.254,-3.9992,35.0,3.9992,-0.0008,00:04:05,0.2722,66,0.26135
3.2529,-3.9992,35.0,3.9992,-0.011,00:04:05,0.2727,66,0.26135
3.2519,-3.9992,34.8,3.9992,0.001,00:04:06,0.2733,66,0.26135
3.2508,-3.9992,35.0,3.9992,-0.0132,00:04:06,0.2738,66,0.26135
3.2497,-3.9991,35.0,3.9991,0.0026,00:04:07,0.2744,66,0.26135
3.2486,-3.9991,35.0,3.9991,0.0107,00:04:07,0.2749,66,0.26135
3.2475,-3.9991,35.0,3.9991,-0.0138,00:04:08,0.2755,66,0.26135
